timestamp,mode,ldr,light,voltage,current,power,fault,fault_name,pwm
10784166,NIGHT,9,0,11.97,0.292,3.491,1,VOLTAGE_FLUCTUATION,125
10785170,NIGHT,7,0,11.75,0.287,3.414,1,VOLTAGE_FLUCTUATION,245
10786173,NIGHT,9,0,11.62,0.329,3.901,1,VOLTAGE_FLUCTUATION,236
10787177,NIGHT,9,0,12.02,0.287,3.414,1,VOLTAGE_FLUCTUATION,182
10788180,NIGHT,9,0,11.63,0.305,3.634,1,VOLTAGE_FLUCTUATION,136
10789184,NIGHT,7,0,11.54,0.276,3.234,1,VOLTAGE_FLUCTUATION,189
10790188,NIGHT,10,0,11.67,0.292,3.47,1,VOLTAGE_FLUCTUATION,127
10791191,NIGHT,9,0,11.62,0.321,3.807,1,VOLTAGE_FLUCTUATION,207
10792195,NIGHT,8,0,11.63,0.297,3.533,1,VOLTAGE_FLUCTUATION,238
10793198,NIGHT,8,0,11.78,0.3,3.513,1,VOLTAGE_FLUCTUATION,149
10794201,NIGHT,9,0,11.41,0.287,3.358,1,VOLTAGE_FLUCTUATION,178
10795204,NIGHT,8,0,12.17,0.308,3.673,1,VOLTAGE_FLUCTUATION,212
10796208,NIGHT,8,0,11.79,0.297,3.555,1,VOLTAGE_FLUCTUATION,182
10797211,NIGHT,9,0,11.76,0.303,3.61,1,VOLTAGE_FLUCTUATION,142
10798215,NIGHT,9,0,11.83,0.303,3.61,1,VOLTAGE_FLUCTUATION,150
10799218,NIGHT,8,0,11.69,0.284,3.341,1,VOLTAGE_FLUCTUATION,175
10800222,NIGHT,9,0,12.12,0.342,4.074,1,VOLTAGE_FLUCTUATION,239
10801225,NIGHT,9,0,12.02,0.274,3.264,1,VOLTAGE_FLUCTUATION,145
10802229,NIGHT,10,0,11.71,0.327,3.886,1,VOLTAGE_FLUCTUATION,191
10803232,NIGHT,10,0,12.1,0.295,3.501,1,VOLTAGE_FLUCTUATION,210
10804236,NIGHT,10,0,11.63,0.284,3.327,1,VOLTAGE_FLUCTUATION,196
10805239,NIGHT,9,0,11.85,0.305,3.627,1,VOLTAGE_FLUCTUATION,141
10806243,NIGHT,7,0,11.62,0.29,3.446,1,VOLTAGE_FLUCTUATION,225
10807246,NIGHT,9,0,11.58,0.303,3.581,1,VOLTAGE_FLUCTUATION,251
10808250,NIGHT,7,0,12.03,0.308,3.651,1,VOLTAGE_FLUCTUATION,247
10809253,NIGHT,7,0,11.65,0.292,3.484,1,VOLTAGE_FLUCTUATION,235
10810257,NIGHT,8,0,11.67,0.303,3.61,1,VOLTAGE_FLUCTUATION,172
10811260,NIGHT,7,0,11.75,0.297,3.555,1,VOLTAGE_FLUCTUATION,185
10812263,NIGHT,10,0,11.81,0.282,3.365,1,VOLTAGE_FLUCTUATION,169
10813266,NIGHT,8,0,11.75,0.305,3.642,1,VOLTAGE_FLUCTUATION,240
10814270,NIGHT,10,0,12.11,0.305,3.619,1,VOLTAGE_FLUCTUATION,221
10815273,NIGHT,8,0,12.04,0.284,3.39,1,VOLTAGE_FLUCTUATION,145
10816277,NIGHT,8,0,12.2,0.321,3.831,1,VOLTAGE_FLUCTUATION,145
10817281,NIGHT,9,0,11.6,0.274,3.203,1,VOLTAGE_FLUCTUATION,132
10818284,NIGHT,10,0,12.19,0.348,4.154,1,VOLTAGE_FLUCTUATION,121
10819288,NIGHT,7,0,12.08,0.276,3.309,1,VOLTAGE_FLUCTUATION,196
10820291,NIGHT,9,0,11.58,0.316,3.737,1,VOLTAGE_FLUCTUATION,222
10821295,NIGHT,10,0,11.58,0.305,3.627,1,VOLTAGE_FLUCTUATION,251
10822298,NIGHT,10,0,11.89,0.366,4.357,1,VOLTAGE_FLUCTUATION,250
10823302,NIGHT,10,0,11.67,0.3,3.571,1,VOLTAGE_FLUCTUATION,157
10824305,NIGHT,9,0,11.87,0.271,3.232,1,VOLTAGE_FLUCTUATION,240
10825309,NIGHT,10,0,12.13,0.29,3.453,1,VOLTAGE_FLUCTUATION,187
10826312,NIGHT,9,0,11.78,0.271,3.226,1,VOLTAGE_FLUCTUATION,239
10827316,NIGHT,9,0,12.02,0.324,3.87,1,VOLTAGE_FLUCTUATION,187
10828319,NIGHT,7,0,11.83,0.329,3.933,1,VOLTAGE_FLUCTUATION,125
10829323,NIGHT,10,0,11.63,0.321,3.784,1,VOLTAGE_FLUCTUATION,219
10830326,NIGHT,10,0,12.09,0.327,3.886,1,VOLTAGE_FLUCTUATION,133
10831330,NIGHT,8,0,11.8,0.287,3.428,1,VOLTAGE_FLUCTUATION,223
10832333,NIGHT,10,0,12.01,0.308,3.636,1,VOLTAGE_FLUCTUATION,161
10833337,NIGHT,9,0,12.07,0.303,3.588,1,VOLTAGE_FLUCTUATION,139
10834340,NIGHT,10,0,12.17,0.334,3.988,1,VOLTAGE_FLUCTUATION,178
10835344,NIGHT,10,0,12.18,0.303,3.61,1,VOLTAGE_FLUCTUATION,250
10836347,NIGHT,10,0,11.49,0.3,3.513,1,VOLTAGE_FLUCTUATION,150
10837350,NIGHT,8,0,11.82,0.276,3.288,1,VOLTAGE_FLUCTUATION,213
10838353,NIGHT,10,0,11.79,0.295,3.494,1,VOLTAGE_FLUCTUATION,179
10839357,NIGHT,10,0,12.17,0.311,3.712,1,VOLTAGE_FLUCTUATION,230
10840361,NIGHT,8,0,11.77,0.297,3.555,1,VOLTAGE_FLUCTUATION,142
10841365,NIGHT,7,0,11.65,0.321,3.839,1,VOLTAGE_FLUCTUATION,143
10842369,NIGHT,9,0,11.67,0.3,3.564,1,VOLTAGE_FLUCTUATION,139
10843372,NIGHT,10,0,12.01,0.308,3.673,1,VOLTAGE_FLUCTUATION,149
10844376,NIGHT,9,0,11.54,0.3,3.527,1,VOLTAGE_FLUCTUATION,166
10845378,NIGHT,7,0,12.07,0.279,3.334,1,VOLTAGE_FLUCTUATION,149
10846382,NIGHT,7,0,11.97,0.284,3.369,1,VOLTAGE_FLUCTUATION,153
10847385,NIGHT,10,0,11.87,0.292,3.449,1,VOLTAGE_FLUCTUATION,172
10848389,NIGHT,7,0,12.16,0.276,3.288,1,VOLTAGE_FLUCTUATION,157
10849392,NIGHT,10,0,11.78,0.329,3.917,1,VOLTAGE_FLUCTUATION,250
10850396,NIGHT,8,0,11.75,0.287,3.456,1,VOLTAGE_FLUCTUATION,180
10851399,NIGHT,7,0,11.74,0.308,3.658,1,VOLTAGE_FLUCTUATION,190
10852403,NIGHT,7,0,12.04,0.279,3.327,1,VOLTAGE_FLUCTUATION,216
10853406,NIGHT,9,0,11.69,0.292,3.441,1,VOLTAGE_FLUCTUATION,127
10854410,NIGHT,9,0,11.94,0.3,3.527,1,VOLTAGE_FLUCTUATION,240
10855413,NIGHT,9,0,11.6,0.284,3.341,1,VOLTAGE_FLUCTUATION,143
10856417,NIGHT,9,0,11.87,0.316,3.768,1,VOLTAGE_FLUCTUATION,130
10857420,NIGHT,8,0,11.56,0.3,3.549,1,VOLTAGE_FLUCTUATION,130
10858423,NIGHT,8,0,11.76,0.297,3.504,1,VOLTAGE_FLUCTUATION,136
10859426,NIGHT,7,0,12.17,0.308,3.666,1,VOLTAGE_FLUCTUATION,200
10860430,NIGHT,8,0,11.78,0.3,3.571,1,VOLTAGE_FLUCTUATION,202
10861433,NIGHT,10,0,11.56,0.308,3.636,1,VOLTAGE_FLUCTUATION,202
10862437,NIGHT,9,0,11.85,0.29,3.446,1,VOLTAGE_FLUCTUATION,244
10863440,NIGHT,9,0,11.69,0.295,3.458,1,VOLTAGE_FLUCTUATION,154
10864444,NIGHT,10,0,11.6,0.305,3.627,1,VOLTAGE_FLUCTUATION,143
10865447,NIGHT,9,0,11.96,0.274,3.237,1,VOLTAGE_FLUCTUATION,207
10866451,NIGHT,7,0,11.92,0.292,3.463,1,VOLTAGE_FLUCTUATION,191
10867454,NIGHT,9,0,11.64,0.263,3.138,1,VOLTAGE_FLUCTUATION,196
10868458,NIGHT,9,0,11.95,0.313,3.713,1,VOLTAGE_FLUCTUATION,177
10869462,NIGHT,10,0,11.95,0.311,3.674,1,VOLTAGE_FLUCTUATION,244
10870465,NIGHT,7,0,12.0,0.282,3.338,1,VOLTAGE_FLUCTUATION,226
10871469,NIGHT,10,0,11.74,0.292,3.477,1,VOLTAGE_FLUCTUATION,254
10872472,NIGHT,10,0,11.56,0.308,3.606,1,VOLTAGE_FLUCTUATION,219
10873476,NIGHT,8,0,11.63,0.308,3.636,1,VOLTAGE_FLUCTUATION,158
10874479,NIGHT,8,0,12.14,0.258,3.081,1,VOLTAGE_FLUCTUATION,214
10875483,NIGHT,8,0,12.08,0.292,3.484,1,VOLTAGE_FLUCTUATION,250
10876485,NIGHT,10,0,12.17,0.276,3.288,1,VOLTAGE_FLUCTUATION,250
10877489,NIGHT,8,0,11.9,0.295,3.473,1,VOLTAGE_FLUCTUATION,165
10878492,NIGHT,10,0,12.05,0.319,3.799,1,VOLTAGE_FLUCTUATION,194
10879496,NIGHT,9,0,11.84,0.303,3.603,1,VOLTAGE_FLUCTUATION,173
10880499,NIGHT,10,0,11.71,0.308,3.681,1,VOLTAGE_FLUCTUATION,189
10881503,NIGHT,8,0,12.12,0.313,3.736,1,VOLTAGE_FLUCTUATION,172
10882506,NIGHT,8,0,11.77,0.3,3.52,1,VOLTAGE_FLUCTUATION,221
10883510,NIGHT,9,0,11.76,0.319,3.799,1,VOLTAGE_FLUCTUATION,216
10884512,NIGHT,7,0,11.65,0.276,3.288,1,VOLTAGE_FLUCTUATION,145
10885516,NIGHT,7,0,11.71,0.29,3.439,1,VOLTAGE_FLUCTUATION,120
10886519,NIGHT,9,0,11.88,0.292,3.434,1,VOLTAGE_FLUCTUATION,216
10887523,NIGHT,9,0,11.7,0.303,3.558,1,VOLTAGE_FLUCTUATION,124
10888526,NIGHT,8,0,11.65,0.284,3.362,1,VOLTAGE_FLUCTUATION,145
10889530,NIGHT,9,0,11.68,0.3,3.542,1,VOLTAGE_FLUCTUATION,173
10890533,NIGHT,7,0,11.95,0.282,3.303,1,VOLTAGE_FLUCTUATION,237
10891537,NIGHT,9,0,11.8,0.279,3.32,1,VOLTAGE_FLUCTUATION,144
10892539,NIGHT,10,0,11.87,0.321,3.823,1,VOLTAGE_FLUCTUATION,223
10893543,NIGHT,9,0,12.04,0.292,3.484,1,VOLTAGE_FLUCTUATION,222
10894546,NIGHT,10,0,12.08,0.282,3.365,1,VOLTAGE_FLUCTUATION,129
10895550,NIGHT,9,0,11.64,0.297,3.54,1,VOLTAGE_FLUCTUATION,123
10896553,NIGHT,10,0,11.64,0.271,3.232,1,VOLTAGE_FLUCTUATION,216
10897557,NIGHT,7,0,11.81,0.292,3.47,1,VOLTAGE_FLUCTUATION,131
10898561,NIGHT,10,0,11.58,0.282,3.331,1,VOLTAGE_FLUCTUATION,224
10899564,NIGHT,10,0,12.13,0.295,3.509,1,VOLTAGE_FLUCTUATION,181
10900568,NIGHT,8,0,11.92,0.266,3.163,1,VOLTAGE_FLUCTUATION,163
10901571,NIGHT,10,0,11.79,0.308,3.673,1,VOLTAGE_FLUCTUATION,198
10902575,NIGHT,9,0,12.16,0.327,3.902,1,VOLTAGE_FLUCTUATION,234
10903578,NIGHT,10,0,12.14,0.321,3.807,1,VOLTAGE_FLUCTUATION,165
10904582,NIGHT,7,0,11.56,0.297,3.518,1,VOLTAGE_FLUCTUATION,129
10905585,NIGHT,8,0,12.0,0.303,3.566,1,VOLTAGE_FLUCTUATION,147
10906589,NIGHT,9,0,11.61,0.316,3.729,1,VOLTAGE_FLUCTUATION,173
10907592,NIGHT,10,0,11.88,0.297,3.482,1,VOLTAGE_FLUCTUATION,232
10908596,NIGHT,8,0,11.64,0.284,3.369,1,VOLTAGE_FLUCTUATION,146
10909599,NIGHT,8,0,12.03,0.303,3.625,1,VOLTAGE_FLUCTUATION,158
10910602,NIGHT,7,0,11.82,0.282,3.358,1,VOLTAGE_FLUCTUATION,128
10911605,NIGHT,10,0,11.9,0.295,3.458,1,VOLTAGE_FLUCTUATION,133
10912610,NIGHT,7,0,11.98,0.279,3.265,1,VOLTAGE_FLUCTUATION,148
10913612,NIGHT,9,0,11.91,0.3,3.557,1,VOLTAGE_FLUCTUATION,162
10914616,NIGHT,8,0,12.05,0.279,3.327,1,VOLTAGE_FLUCTUATION,244
10915619,NIGHT,8,0,12.15,0.308,3.681,1,VOLTAGE_FLUCTUATION,242
10916623,NIGHT,10,0,11.72,0.324,3.846,1,VOLTAGE_FLUCTUATION,130
10917626,NIGHT,7,0,11.71,0.295,3.509,1,VOLTAGE_FLUCTUATION,214
10918630,NIGHT,9,0,12.16,0.282,3.358,1,VOLTAGE_FLUCTUATION,200
10919633,NIGHT,9,0,11.68,0.303,3.588,1,VOLTAGE_FLUCTUATION,144
10920637,NIGHT,7,0,11.68,0.297,3.511,1,VOLTAGE_FLUCTUATION,183
10921640,NIGHT,8,0,11.7,0.292,3.456,1,VOLTAGE_FLUCTUATION,180
10922644,NIGHT,9,0,11.69,0.319,3.768,1,VOLTAGE_FLUCTUATION,120
10923648,NIGHT,9,0,11.91,0.305,3.642,1,VOLTAGE_FLUCTUATION,213
10924651,NIGHT,8,0,12.14,0.316,3.752,1,VOLTAGE_FLUCTUATION,239
10925655,NIGHT,8,0,11.7,0.268,3.155,1,VOLTAGE_FLUCTUATION,142
10926658,NIGHT,10,0,11.77,0.295,3.523,1,VOLTAGE_FLUCTUATION,248
10927662,NIGHT,9,0,11.84,0.292,3.456,1,VOLTAGE_FLUCTUATION,136
10928665,NIGHT,10,0,11.7,0.297,3.54,1,VOLTAGE_FLUCTUATION,175
10929669,NIGHT,8,0,12.06,0.324,3.87,1,VOLTAGE_FLUCTUATION,124
10930672,NIGHT,8,0,12.04,0.295,3.501,1,VOLTAGE_FLUCTUATION,148
10931676,NIGHT,10,0,12.19,0.321,3.823,1,VOLTAGE_FLUCTUATION,147
10932679,NIGHT,10,0,12.14,0.295,3.501,1,VOLTAGE_FLUCTUATION,147
10933683,NIGHT,8,0,11.79,0.271,3.173,1,VOLTAGE_FLUCTUATION,131
10934686,NIGHT,8,0,11.87,0.292,3.413,1,VOLTAGE_FLUCTUATION,123
10935690,NIGHT,10,0,12.04,0.311,3.667,1,VOLTAGE_FLUCTUATION,126
10936693,NIGHT,10,0,11.72,0.308,3.666,1,VOLTAGE_FLUCTUATION,148
10937697,NIGHT,8,0,11.9,0.327,3.886,1,VOLTAGE_FLUCTUATION,206
10938700,NIGHT,10,0,11.64,0.305,3.612,1,VOLTAGE_FLUCTUATION,210
10939704,NIGHT,10,0,11.6,0.319,3.792,1,VOLTAGE_FLUCTUATION,230
10940707,NIGHT,9,0,12.09,0.332,3.932,1,VOLTAGE_FLUCTUATION,198
10941711,NIGHT,8,0,11.96,0.29,3.431,1,VOLTAGE_FLUCTUATION,251
10942714,NIGHT,9,0,11.79,0.311,3.712,1,VOLTAGE_FLUCTUATION,247
10943718,NIGHT,10,0,11.69,0.311,3.705,1,VOLTAGE_FLUCTUATION,206
10944721,NIGHT,10,0,12.13,0.303,3.61,1,VOLTAGE_FLUCTUATION,233
10945725,NIGHT,9,0,11.85,0.327,3.886,1,VOLTAGE_FLUCTUATION,241
10946728,NIGHT,8,0,11.78,0.329,3.933,1,VOLTAGE_FLUCTUATION,254
10947732,NIGHT,9,0,11.93,0.319,3.792,1,VOLTAGE_FLUCTUATION,232
10948734,NIGHT,9,0,11.62,0.287,3.414,1,VOLTAGE_FLUCTUATION,196
10949738,NIGHT,10,0,12.09,0.305,3.634,1,VOLTAGE_FLUCTUATION,235
10950742,NIGHT,8,0,11.95,0.284,3.39,1,VOLTAGE_FLUCTUATION,143
10951745,NIGHT,8,0,11.69,0.274,3.264,1,VOLTAGE_FLUCTUATION,127
10952749,NIGHT,10,0,11.71,0.3,3.564,1,VOLTAGE_FLUCTUATION,144
10953752,NIGHT,9,0,11.87,0.29,3.446,1,VOLTAGE_FLUCTUATION,134
10954756,NIGHT,9,0,12.13,0.282,3.351,1,VOLTAGE_FLUCTUATION,157
10955759,NIGHT,10,0,11.7,0.308,3.681,1,VOLTAGE_FLUCTUATION,172
10956763,NIGHT,8,0,12.03,0.268,3.174,1,VOLTAGE_FLUCTUATION,227
10957766,NIGHT,6,0,12.19,0.29,3.446,1,VOLTAGE_FLUCTUATION,132
10958769,NIGHT,10,0,12.18,0.313,3.736,1,VOLTAGE_FLUCTUATION,152
10959772,NIGHT,9,0,11.84,0.295,3.458,1,VOLTAGE_FLUCTUATION,167
10960776,NIGHT,10,0,11.67,0.297,3.533,1,VOLTAGE_FLUCTUATION,144
10961779,NIGHT,9,0,11.5,0.311,3.652,1,VOLTAGE_FLUCTUATION,209
10962783,NIGHT,10,0,12.08,0.279,3.327,1,VOLTAGE_FLUCTUATION,205
10963786,NIGHT,10,0,11.67,0.305,3.597,1,VOLTAGE_FLUCTUATION,226
10964790,NIGHT,10,0,11.97,0.29,3.446,1,VOLTAGE_FLUCTUATION,217
10965793,NIGHT,7,0,11.53,0.321,3.776,1,VOLTAGE_FLUCTUATION,120
10966797,NIGHT,9,0,11.71,0.295,3.494,1,VOLTAGE_FLUCTUATION,139
10967800,NIGHT,7,0,12.22,0.292,3.484,1,VOLTAGE_FLUCTUATION,233
10968804,NIGHT,10,0,11.88,0.327,3.886,1,VOLTAGE_FLUCTUATION,243
10969807,NIGHT,10,0,11.96,0.268,3.174,1,VOLTAGE_FLUCTUATION,180
10970811,NIGHT,10,0,12.06,0.292,3.477,1,VOLTAGE_FLUCTUATION,176
10971814,NIGHT,10,0,11.7,0.303,3.595,1,VOLTAGE_FLUCTUATION,193
10972818,NIGHT,8,0,11.92,0.319,3.76,1,VOLTAGE_FLUCTUATION,182
10973821,NIGHT,9,0,11.76,0.29,3.46,1,VOLTAGE_FLUCTUATION,129
10974825,NIGHT,8,0,12.2,0.316,3.768,1,VOLTAGE_FLUCTUATION,229
10975828,NIGHT,8,0,11.85,0.284,3.32,1,VOLTAGE_FLUCTUATION,120
10976832,NIGHT,9,0,11.68,0.345,4.106,1,VOLTAGE_FLUCTUATION,147
10977836,NIGHT,8,0,11.91,0.303,3.61,1,VOLTAGE_FLUCTUATION,134
10978839,NIGHT,9,0,11.76,0.3,3.513,1,VOLTAGE_FLUCTUATION,130
10979842,NIGHT,9,0,12.05,0.297,3.511,1,VOLTAGE_FLUCTUATION,235
10980845,NIGHT,9,0,12.08,0.308,3.643,1,VOLTAGE_FLUCTUATION,166
10981849,NIGHT,10,0,11.74,0.276,3.295,1,VOLTAGE_FLUCTUATION,175
10982852,NIGHT,9,0,12.0,0.308,3.621,1,VOLTAGE_FLUCTUATION,200
10983856,NIGHT,8,0,11.99,0.279,3.32,1,VOLTAGE_FLUCTUATION,252
10984859,NIGHT,9,0,12.02,0.303,3.603,1,VOLTAGE_FLUCTUATION,231
10985863,NIGHT,10,0,11.84,0.282,3.296,1,VOLTAGE_FLUCTUATION,210
10986866,NIGHT,8,0,11.65,0.297,3.54,1,VOLTAGE_FLUCTUATION,183
10987870,NIGHT,9,0,12.14,0.297,3.54,1,VOLTAGE_FLUCTUATION,167
10988873,NIGHT,10,0,11.92,0.348,4.137,1,VOLTAGE_FLUCTUATION,227
10989877,NIGHT,7,0,11.62,0.284,3.369,1,VOLTAGE_FLUCTUATION,128
10990880,NIGHT,10,0,11.71,0.292,3.413,1,VOLTAGE_FLUCTUATION,218
10991884,NIGHT,9,0,12.0,0.3,3.571,1,VOLTAGE_FLUCTUATION,197
10992887,NIGHT,7,0,11.8,0.313,3.729,1,VOLTAGE_FLUCTUATION,123
10993891,NIGHT,7,0,11.9,0.305,3.627,1,VOLTAGE_FLUCTUATION,207
10994894,NIGHT,8,0,11.78,0.3,3.579,1,VOLTAGE_FLUCTUATION,184
10995897,NIGHT,7,0,11.86,0.282,3.338,1,VOLTAGE_FLUCTUATION,254
10996900,NIGHT,10,0,11.74,0.329,3.909,1,VOLTAGE_FLUCTUATION,186
10997905,NIGHT,8,0,11.93,0.292,3.434,1,VOLTAGE_FLUCTUATION,213
10998907,NIGHT,9,0,11.87,0.29,3.41,1,VOLTAGE_FLUCTUATION,165
10999911,NIGHT,7,0,11.64,0.29,3.446,1,VOLTAGE_FLUCTUATION,182
11000914,NIGHT,7,0,11.81,0.3,3.549,1,VOLTAGE_FLUCTUATION,163
11001918,NIGHT,10,0,12.04,0.3,3.571,1,VOLTAGE_FLUCTUATION,120
11002921,NIGHT,10,0,12.2,0.313,3.744,1,VOLTAGE_FLUCTUATION,172
11003925,NIGHT,8,0,12.03,0.292,3.484,1,VOLTAGE_FLUCTUATION,175
11004929,NIGHT,10,0,11.87,0.316,3.752,1,VOLTAGE_FLUCTUATION,233
11005932,NIGHT,9,0,12.03,0.316,3.721,1,VOLTAGE_FLUCTUATION,168
11006936,NIGHT,7,0,11.77,0.321,3.823,1,VOLTAGE_FLUCTUATION,178
11007939,NIGHT,10,0,11.95,0.295,3.509,1,VOLTAGE_FLUCTUATION,236
11008943,NIGHT,10,0,11.72,0.3,3.564,1,VOLTAGE_FLUCTUATION,194
11009946,NIGHT,9,0,11.77,0.29,3.439,1,VOLTAGE_FLUCTUATION,177
11010950,NIGHT,10,0,11.89,0.282,3.351,1,VOLTAGE_FLUCTUATION,198
11011953,NIGHT,10,0,11.99,0.305,3.575,1,VOLTAGE_FLUCTUATION,254
11012957,NIGHT,10,0,11.66,0.305,3.642,1,VOLTAGE_FLUCTUATION,176
11013960,NIGHT,8,0,11.76,0.274,3.27,1,VOLTAGE_FLUCTUATION,173
11014964,NIGHT,9,0,12.25,0.295,3.53,1,VOLTAGE_FLUCTUATION,231
11015967,NIGHT,10,0,11.97,0.303,3.618,1,VOLTAGE_FLUCTUATION,175
11016971,NIGHT,8,0,11.76,0.26,3.068,1,VOLTAGE_FLUCTUATION,154
11017974,NIGHT,7,0,11.87,0.26,3.1,1,VOLTAGE_FLUCTUATION,138
11018978,NIGHT,9,0,11.87,0.313,3.736,1,VOLTAGE_FLUCTUATION,236
11019981,NIGHT,10,0,12.07,0.324,3.854,1,VOLTAGE_FLUCTUATION,208
11020985,NIGHT,10,0,11.62,0.329,3.917,1,VOLTAGE_FLUCTUATION,159
11021988,NIGHT,6,0,11.7,0.297,3.525,1,VOLTAGE_FLUCTUATION,136
11022992,NIGHT,8,0,11.84,0.297,3.54,1,VOLTAGE_FLUCTUATION,253
11023994,NIGHT,10,0,11.68,0.305,3.642,1,VOLTAGE_FLUCTUATION,166
11024998,NIGHT,9,0,11.59,0.311,3.674,1,VOLTAGE_FLUCTUATION,168
11026001,NIGHT,9,0,11.7,0.292,3.47,1,VOLTAGE_FLUCTUATION,192
11027005,NIGHT,8,0,11.45,0.295,3.458,1,VOLTAGE_FLUCTUATION,195
11028008,NIGHT,8,0,12.05,0.26,3.106,1,VOLTAGE_FLUCTUATION,230
11029012,NIGHT,8,0,11.87,0.282,3.331,1,VOLTAGE_FLUCTUATION,170
11030016,NIGHT,9,0,11.78,0.282,3.365,1,VOLTAGE_FLUCTUATION,169
11031019,NIGHT,7,0,11.92,0.276,3.302,1,VOLTAGE_FLUCTUATION,193
11032023,NIGHT,8,0,11.78,0.284,3.383,1,VOLTAGE_FLUCTUATION,221
11033026,NIGHT,9,0,11.7,0.308,3.666,1,VOLTAGE_FLUCTUATION,181
11034030,NIGHT,9,0,11.77,0.287,3.358,1,VOLTAGE_FLUCTUATION,129
11035032,NIGHT,8,0,11.91,0.287,3.428,1,VOLTAGE_FLUCTUATION,220
11036036,NIGHT,8,0,11.88,0.287,3.407,1,VOLTAGE_FLUCTUATION,208
11037039,NIGHT,9,0,11.92,0.305,3.604,1,VOLTAGE_FLUCTUATION,185
11038043,NIGHT,10,0,11.64,0.308,3.666,1,VOLTAGE_FLUCTUATION,129
11039046,NIGHT,7,0,11.61,0.321,3.792,1,VOLTAGE_FLUCTUATION,159
11040050,NIGHT,9,0,11.76,0.292,3.491,1,VOLTAGE_FLUCTUATION,177
11041053,NIGHT,8,0,12.01,0.308,3.666,1,VOLTAGE_FLUCTUATION,132
11042057,NIGHT,9,0,12.05,0.297,3.533,1,VOLTAGE_FLUCTUATION,229
11043060,NIGHT,10,0,11.98,0.3,3.557,1,VOLTAGE_FLUCTUATION,154
11044064,NIGHT,8,0,11.65,0.316,3.768,1,VOLTAGE_FLUCTUATION,120
11045066,NIGHT,8,0,11.57,0.274,3.237,1,VOLTAGE_FLUCTUATION,219
11046070,NIGHT,7,0,12.17,0.263,3.138,1,VOLTAGE_FLUCTUATION,253
11047073,NIGHT,9,0,11.96,0.287,3.393,1,VOLTAGE_FLUCTUATION,241
11048077,NIGHT,7,0,11.7,0.295,3.523,1,VOLTAGE_FLUCTUATION,153
11049080,NIGHT,8,0,11.88,0.308,3.606,1,VOLTAGE_FLUCTUATION,144
11050084,NIGHT,10,0,11.91,0.271,3.219,1,VOLTAGE_FLUCTUATION,220
11051087,NIGHT,8,0,11.85,0.282,3.351,1,VOLTAGE_FLUCTUATION,218
11052091,NIGHT,9,0,11.86,0.297,3.525,1,VOLTAGE_FLUCTUATION,169
11053094,NIGHT,10,0,12.18,0.332,3.949,1,VOLTAGE_FLUCTUATION,174
11054098,NIGHT,8,0,11.96,0.276,3.255,1,VOLTAGE_FLUCTUATION,239
11055101,NIGHT,9,0,12.13,0.292,3.477,1,VOLTAGE_FLUCTUATION,250
11056105,NIGHT,9,0,11.93,0.311,3.697,1,VOLTAGE_FLUCTUATION,175
11057108,NIGHT,9,0,11.64,0.308,3.673,1,VOLTAGE_FLUCTUATION,132
11058112,NIGHT,10,0,11.95,0.313,3.721,1,VOLTAGE_FLUCTUATION,211
11059116,NIGHT,9,0,11.53,0.297,3.518,1,VOLTAGE_FLUCTUATION,141
11060119,NIGHT,7,0,11.82,0.297,3.547,1,VOLTAGE_FLUCTUATION,203
11061123,NIGHT,10,0,11.68,0.279,3.313,1,VOLTAGE_FLUCTUATION,137
11062126,NIGHT,9,0,11.69,0.3,3.535,1,VOLTAGE_FLUCTUATION,159
11063130,NIGHT,8,0,12.03,0.308,3.651,1,VOLTAGE_FLUCTUATION,200
11064133,NIGHT,8,0,11.58,0.276,3.248,1,VOLTAGE_FLUCTUATION,195
11065137,NIGHT,9,0,12.01,0.287,3.393,1,VOLTAGE_FLUCTUATION,120
11066140,NIGHT,10,0,12.14,0.292,3.491,1,VOLTAGE_FLUCTUATION,121
11067143,NIGHT,7,0,11.99,0.295,3.516,1,VOLTAGE_FLUCTUATION,125
11068146,NIGHT,8,0,11.89,0.295,3.501,1,VOLTAGE_FLUCTUATION,126
11069150,NIGHT,8,0,11.8,0.305,3.627,1,VOLTAGE_FLUCTUATION,137
11070153,NIGHT,8,0,11.84,0.276,3.241,1,VOLTAGE_FLUCTUATION,179
11071157,NIGHT,9,0,11.66,0.324,3.854,1,VOLTAGE_FLUCTUATION,132
11072160,NIGHT,9,0,11.71,0.308,3.666,1,VOLTAGE_FLUCTUATION,148
11073164,NIGHT,9,0,11.9,0.303,3.566,1,VOLTAGE_FLUCTUATION,245
11074167,NIGHT,8,0,12.06,0.29,3.446,1,VOLTAGE_FLUCTUATION,193
11075171,NIGHT,10,0,11.92,0.332,3.965,1,VOLTAGE_FLUCTUATION,194
11076174,NIGHT,10,0,11.71,0.316,3.76,1,VOLTAGE_FLUCTUATION,172
11077178,NIGHT,9,0,11.8,0.297,3.525,1,VOLTAGE_FLUCTUATION,177
11078181,NIGHT,8,0,11.65,0.292,3.477,1,VOLTAGE_FLUCTUATION,184
11079185,NIGHT,7,0,11.63,0.263,3.118,1,VOLTAGE_FLUCTUATION,151
11080187,NIGHT,8,0,11.71,0.282,3.338,1,VOLTAGE_FLUCTUATION,183
11081191,NIGHT,10,0,11.95,0.311,3.674,1,VOLTAGE_FLUCTUATION,157
